date,school,community,inschool
2021-12-21,"BROADWAY EL",0,0
2021-12-21,"BROCKTON AVE EL",1,0
2021-12-21,"BROOKLYN AVE EEC",0,0
2021-12-21,"BROOKLYN AVE EL",2,0
2021-12-21,"BRYSON AVE EL",2,0
2021-12-21,"BUCHANAN ST EL",1,0
2021-12-21,"BUDLONG AVE EL",2,0
2021-12-21,"BURBANK BLVD EL",1,0
2021-12-21,"BURBANK MS A/T/C MAG",3,0
2021-12-21,"BURKE HS",1,0
2021-12-21,"BURROUGHS MS",2,0
2021-12-21,"BURTON ST EL",0,0
2021-12-21,"BUSHNELL WAY EL",0,0
2021-12-21,"BYRD MS",2,0
2021-12-21,"CABRILLO AVE EEC",0,0
2021-12-21,"CABRILLO AVE EL",0,0
2021-12-21,"CAHUENGA EL",1,0
2021-12-21,"CALABASH CA",1,0
2021-12-21,"CALAHAN ST EL",2,0
2021-12-21,"CALVERT CES",0,0
2021-12-21,"CAMELLIA AVE EL",1,0
2021-12-21,"CANFIELD AVE EL",2,0
2021-12-21,"CANOGA PARK EEC",0,0
2021-12-21,"CANOGA PARK EL",4,0
2021-12-21,"CANOGA PRK SH",3,0
2021-12-21,"CANTARA ST EL",1,0
2021-12-21,"CANTERBURY AVE EL",0,0
2021-12-21,"CANYON CEL",0,0
2021-12-21,"CAPISTRANO AVE EL",1,0
2021-12-21,"CARDENAS EL",1,0
2021-12-21,"CARLSON HOSPITAL",1,0
2021-12-21,"CARNEGIE MS",2,0
2021-12-21,"CAROLDALE LC",2,0
2021-12-21,"CARPENTER COMM CHTR",4,0
2021-12-21,"CARSON ACAD ED & EMP",0,0
2021-12-21,"CARSON ACAD MED ARTS",1,0
2021-12-21,"CARSON SH",1,0
2021-12-21,"CARSON ST EL",2,0
2021-12-21,"CARSON-GORE ACADEMY",1,0
2021-12-21,"CARTHAY EL ES MAG",1,0
2021-12-21,"CARVER MS",1,0
2021-12-21,"CASTELAR ST EEC",0,0
2021-12-21,"CASTELAR ST EL",2,0
