date,region,caserate
2021-10-09,"Hollywood Community of Schools","11.857824682062075"
2021-10-09,"Huntington Park/Vernon Community of Schools","10.809911857641776"
2021-10-09,"Jefferson/South Central (West) Community of Schools","9.5071719728570248"
2021-10-09,"Kennedy/NAHS/VAAS Community of Schools","9.9867867129643866"
2021-10-09,"Kreatwn/PcoUnion Community of Schools","13.686659718054811"
2021-10-09,"LA Mid-City Community of Schools","15.072498718837609"
2021-10-09,"Lincoln Heights/El Sereno Community of Schools","13.278137936421151"
2021-10-09,"MacArthur Park Community of Schools","3.1609059156354213"
2021-10-09,"Manual Arts/Vermont Square Community of Schools","14.624323625032343"
2021-10-09,"Monroe Community of Schools","14.654832889108713"
2021-10-09,"North Hollywood/Valley Village Community of Schools","13.84442329324219"
2021-10-09,"Panorama City Community of Schools","4.6427410743302842"
2021-10-09,"Reseda Community of Schools","19.093174692499396"
2021-10-09,"Rivera Community of Schools","16.251310261889866"
2021-10-09,"San Fernando Valley/Sylmar Community of Schools","10.535187526337968"
2021-10-09,"San Pedro Community of Schools","12.044443998353927"
2021-10-09,"South Gate Community of Schools","14.167416359115668"
2021-10-09,"South Mid-City Community of Schools","15.477480266212661"
2021-10-09,"Sun Valley Community of Schools","11.716644665411684"
2021-10-09,"Sunland/Tujunga Community of Schools","15.438452037875669"
2021-10-09,"Taft Community of Schools","9.5668603955896767"
2021-10-09,"Van Nuys/Valley Glen Community of Schools","7.0322588894145328"
2021-10-09,"Venice Community of Schools","16.202607373432709"
2021-10-09,"West LA Community of Schools","4.3401835897658474"
2021-10-09,"Westchester Community of Schools","22.152687397889956"
2021-10-09,"Wilmington Community of Schools","14.609559521780417"
2021-10-09,"District Wide","12.906729602338633"
2021-10-10,"Achievement Network Community of Schools","10.214295928581643"
2021-10-10,"Bell/Cudahy/Maywood Community of Schools","11.752630630489458"
2021-10-10,"Boyle Heights Community of Schools","12.046136703574691"
2021-10-10,"Canoga Park/Chatsworth Community of Schools","13.564533267017838"
2021-10-10,"Carson Community of Schools","10.728671887953652"
2021-10-10,"Cleveland Community of Schools","8.8976767177459219"
2021-10-10,"Downtown Community of Schools","7.608612949859241"
2021-10-10,"Eagle Rock/Highland Park Community of Schools","8.7581971251217929"
2021-10-10,"East Los Angeles Community of Schools","14.797885546576344"
2021-10-10,"Fairfax Community of Schools","7.6366968740454126"
2021-10-10,"Fremont Community of Schools","13.695209093618839"
2021-10-10,"Gardena Community of Schools","4.81486831335163"
2021-10-10,"Glassell Park/Los Feliz Community of Schools","12.815173165027392"
2021-10-10,"H.E.E.T. (C/D) Community of Schools","10.934339292548247"
2021-10-10,"H.E.E.T. (W) Community of Schools","15.723270440251572"
2021-10-10,"Hamilton Community of Schools","5.5344171566931859"
2021-10-10,"Harbor City/Lomita Community of Schools","13.013302486986698"
2021-10-10,"Historic Central Avenue Community of Schools","13.266253711999838"
2021-10-10,"Hollywood Community of Schools","10.375596596804316"
2021-10-10,"Huntington Park/Vernon Community of Schools","11.641443538998837"
2021-10-10,"Jefferson/South Central (West) Community of Schools","8.3187754762498951"
2021-10-10,"Kennedy/NAHS/VAAS Community of Schools","9.2180766483073313"
2021-10-10,"Kreatwn/PcoUnion Community of Schools","11.580166333298241"
2021-10-10,"LA Mid-City Community of Schools","9.0434992313025653"
2021-10-10,"Lincoln Heights/El Sereno Community of Schools","16.402405686167306"
2021-10-10,"MacArthur Park Community of Schools","1.5804529578177107"
2021-10-10,"Manual Arts/Vermont Square Community of Schools","8.9995837692506715"
2021-10-10,"Monroe Community of Schools","10.075197611262238"
2021-10-10,"North Hollywood/Valley Village Community of Schools","6.9222116466210952"
2021-10-10,"Panorama City Community of Schools","4.6432440798637984"
2021-10-10,"Reseda Community of Schools","13.063751105394326"
2021-10-10,"Rivera Community of Schools","14.62534735199961"
2021-10-10,"San Fernando Valley/Sylmar Community of Schools","7.9013906447534765"
2021-10-10,"San Pedro Community of Schools","10.037036665294938"
2021-10-10,"South Gate Community of Schools","10.625562269336752"
2021-10-10,"South Mid-City Community of Schools","11.24859392575928"
2021-10-10,"Sun Valley Community of Schools","7.0299867992470109"
2021-10-10,"Sunland/Tujunga Community of Schools","12.865376698229724"
2021-10-10,"Taft Community of Schools","10.364677180169981"
2021-10-10,"Van Nuys/Valley Glen Community of Schools","5.7534088947701516"
2021-10-10,"Venice Community of Schools","12.465719272001994"
2021-10-10,"West LA Community of Schools","4.3401835897658474"
2021-10-10,"Westchester Community of Schools","24.9217733226262"
2021-10-10,"Wilmington Community of Schools","8.52006475249212"
2021-10-10,"District Wide","10.296389965952471"
2021-10-11,"Achievement Network Community of Schools","10.211375472276115"
2021-10-11,"Bell/Cudahy/Maywood Community of Schools","10.967317394165388"
2021-10-11,"Boyle Heights Community of Schools","8.029065216082218"
2021-10-11,"Canoga Park/Chatsworth Community of Schools","15.072498718837609"
2021-10-11,"Carson Community of Schools","12.678473901849106"
2021-10-11,"Cleveland Community of Schools","10.87493821057835"
2021-10-11,"Downtown Community of Schools","7.6068766164612809"
2021-10-11,"Eagle Rock/Highland Park Community of Schools","6.5681444991789819"
2021-10-11,"East Los Angeles Community of Schools","14.79703401673709"
2021-10-11,"Fairfax Community of Schools","5.0915848830844821"
2021-10-11,"Fremont Community of Schools","12.890335470980633"
2021-10-11,"Gardena Community of Schools","6.0180783072349344"
2021-10-11,"Glassell Park/Los Feliz Community of Schools","11.74812030075188"
2021-10-11,"H.E.E.T. (C/D) Community of Schools","10.938525486764386"
2021-10-11,"H.E.E.T. (W) Community of Schools","15.718327569946558"
2021-10-11,"Hamilton Community of Schools","6.9166816528102473"
2021-10-11,"Harbor City/Lomita Community of Schools","11.56737998843262"
2021-10-11,"Historic Central Avenue Community of Schools","21.43010215015358"
2021-10-11,"Hollywood Community of Schools","14.825357291110716"
2021-10-11,"Huntington Park/Vernon Community of Schools","11.641443538998837"
2021-10-11,"Jefferson/South Central (West) Community of Schools","7.1309721892084621"
2021-10-11,"Kennedy/NAHS/VAAS Community of Schools","12.291429800571551"
2021-10-11,"Kreatwn/PcoUnion Community of Schools","8.4213185679547777"
2021-10-11,"LA Mid-City Community of Schools","9.0434992313025653"
2021-10-11,"Lincoln Heights/El Sereno Community of Schools","16.400612289525476"
2021-10-11,"MacArthur Park Community of Schools","4.7418834761167137"
2021-10-11,"Manual Arts/Vermont Square Community of Schools","12.368583797155226"
2021-10-11,"Monroe Community of Schools","10.987602322046625"
2021-10-11,"North Hollywood/Valley Village Community of Schools","4.3261202488384365"
2021-10-11,"Panorama City Community of Schools","9.2854821486605683"
2021-10-11,"Reseda Community of Schools","7.0343275182892517"
2021-10-11,"Rivera Community of Schools","16.249461736579978"
2021-10-11,"San Fernando Valley/Sylmar Community of Schools","7.2426076021043064"
2021-10-11,"San Pedro Community of Schools","11.040740331824432"
2021-10-11,"South Gate Community of Schools","14.16882150827105"
2021-10-11,"South Mid-City Community of Schools","19.675356615838663"
2021-10-11,"Sun Valley Community of Schools","10.154425376690126"
2021-10-11,"Sunland/Tujunga Community of Schools","7.7206166199140442"
2021-10-11,"Taft Community of Schools","13.553808620222282"
2021-10-11,"Van Nuys/Valley Glen Community of Schools","7.0322588894145328"
2021-10-11,"Venice Community of Schools","17.452006980802793"
2021-10-11,"West LA Community of Schools","4.3398539639141145"
2021-10-11,"Westchester Community of Schools","27.680128435795943"
2021-10-11,"Wilmington Community of Schools",9.7380465478625
2021-10-11,"District Wide","11.109983086008508"
2021-10-12,"Achievement Network Community of Schools","10.211375472276115"
2021-10-12,"Bell/Cudahy/Maywood Community of Schools","16.45548790521639"
2021-10-12,"Boyle Heights Community of Schools","4.0142505895930558"
2021-10-12,"Canoga Park/Chatsworth Community of Schools","14.319629196970268"
2021-10-12,"Carson Community of Schools","15.607472077256986"
2021-10-12,"Cleveland Community of Schools","8.9007565643079669"
2021-10-12,"Downtown Community of Schools","7.6051410753669488"
2021-10-12,"Eagle Rock/Highland Park Community of Schools","9.8537268984847142"
2021-10-12,"East Los Angeles Community of Schools","17.265193370165743"
2021-10-12,"Fairfax Community of Schools","2.5464731347084286"
2021-10-12,"Fremont Community of Schools","13.695209093618839"
2021-10-12,"Gardena Community of Schools","7.2241285894888927"
2021-10-12,"Glassell Park/Los Feliz Community of Schools","11.748998664886516"
2021-10-12,"H.E.E.T. (C/D) Community of Schools","13.673156858455481"
2021-10-12,"H.E.E.T. (W) Community of Schools","6.7417245331355762"
2021-10-12,"Hamilton Community of Schools","8.3000179833722978"
2021-10-12,"Harbor City/Lomita Community of Schools","8.6764131707951933"
2021-10-12,"Historic Central Avenue Community of Schools","18.37784856652781"
2021-10-12,"Hollywood Community of Schools","10.376673238559718"
2021-10-12,"Huntington Park/Vernon Community of Schools","11.642121194481634"
2021-10-12,"Jefferson/South Central (West) Community of Schools","7.132752410275919"
2021-10-12,"Kennedy/NAHS/VAAS Community of Schools","8.4512669217412686"
2021-10-12,"Kreatwn/PcoUnion Community of Schools","9.4739833889491241"
2021-10-12,"LA Mid-City Community of Schools","4.5212725875243018"
2021-10-12,"Lincoln Heights/El Sereno Community of Schools","14.061511299986719"
2021-10-12,"MacArthur Park Community of Schools","4.7418834761167137"
2021-10-12,"Manual Arts/Vermont Square Community of Schools","10.099083227666998"
2021-10-12,"Monroe Community of Schools","10.987602322046625"
2021-10-12,"North Hollywood/Valley Village Community of Schools","4.3255962834476733"
2021-10-12,"Panorama City Community of Schools","9.2874943888054737"
2021-10-12,"Reseda Community of Schools","10.056113111160274"
2021-10-12,"Rivera Community of Schools","14.62451556292198"
2021-10-12,"San Fernando Valley/Sylmar Community of Schools","9.223815892634784"
2021-10-12,"San Pedro Community of Schools","9.0384132563394424"
2021-10-12,"South Gate Community of Schools","14.170226936184383"
2021-10-12,"South Mid-City Community of Schools","22.49940235962482"
2021-10-12,"Sun Valley Community of Schools","10.936731011100781"
2021-10-12,"Sunland/Tujunga Community of Schools","7.7220077220077226"
2021-10-12,"Taft Community of Schools","15.15091104820382"
2021-10-12,"Van Nuys/Valley Glen Community of Schools","9.59159009380575"
2021-10-12,"Venice Community of Schools","17.448961786773687"
2021-10-12,"West LA Community of Schools","2.1700917948829237"
2021-10-12,"Westchester Community of Schools","30.454042081949058"
2021-10-12,"Wilmington Community of Schools","14.607069821793747"
2021-10-12,"District Wide","11.135196127921134"
2021-10-13,"Bell/Cudahy/Maywood Community of Schools","11.753919932297421"
2021-10-13,"Boyle Heights Community of Schools","2.0071252947965279"
2021-10-13,"Canoga Park/Chatsworth Community of Schools","12.058635113238122"
2021-10-13,"Carson Community of Schools","11.70560405794274"
2021-10-13,"Cleveland Community of Schools","5.9338377095386443"
2021-10-13,"Downtown Community of Schools","6.5186923503145264"
2021-10-13,"Eagle Rock/Highland Park Community of Schools","5.4742927213803982"
2021-10-13,"East Los Angeles Community of Schools","9.0436727177058671"
2021-10-13,"Fairfax Community of Schools","1.2732365673542143"
2021-10-13,"Fremont Community of Schools","6.4448042793500422"
2021-10-13,"Gardena Community of Schools","6.020107157907411"
2021-10-13,"Glassell Park/Los Feliz Community of Schools","8.544726301735647"
2021-10-13,"H.E.E.T. (C/D) Community of Schools","8.2038941150732878"
2021-10-13,"H.E.E.T. (W) Community of Schools","6.7417245331355762"
2021-10-13,"Hamilton Community of Schools","6.9166816528102473"
2021-10-13,"Harbor City/Lomita Community of Schools","4.3382065853975966"
2021-10-13,"Historic Central Avenue Community of Schools","16.335865392469167"
2021-10-13,"Hollywood Community of Schools","8.8942913473369014"
2021-10-13,"Huntington Park/Vernon Community of Schools","7.4842207678810508"
2021-10-13,"Jefferson/South Central (West) Community of Schools","3.5663762051379595"
2021-10-13,"Kennedy/NAHS/VAAS Community of Schools","6.9146729359701293"
2021-10-13,"Kreatwn/PcoUnion Community of Schools","8.4213185679547777"
2021-10-13,"LA Mid-City Community of Schools","4.5212725875243018"
2021-10-13,"Lincoln Heights/El Sereno Community of Schools","6.2495605777718755"
2021-10-13,"MacArthur Park Community of Schools","4.7418834761167137"
2021-10-13,"Manual Arts/Vermont Square Community of Schools","8.9769628690373331"
2021-10-13,"Monroe Community of Schools","9.156335268372187"
2021-10-13,"North Hollywood/Valley Village Community of Schools","2.5953577700686039"
2021-10-13,"Panorama City Community of Schools","6.1916629258703155"
2021-10-13,"Reseda Community of Schools","7.0392791778121921"
2021-10-13,"Rivera Community of Schools","11.374623215605983"
2021-10-13,"San Fernando Valley/Sylmar Community of Schools","5.9295959309795032"
2021-10-13,"San Pedro Community of Schools",7.0298769771529
2021-10-13,"South Gate Community of Schools","11.336181548947506"
2021-10-13,"South Mid-City Community of Schools","14.062126474765515"
2021-10-13,"Sun Valley Community of Schools","8.5931457944363281"
2021-10-13,"Sunland/Tujunga Community of Schools","2.574002574002574"
2021-10-13,"Taft Community of Schools","12.758661935329531"
2021-10-13,"Van Nuys/Valley Glen Community of Schools","8.3127114146316519"
2021-10-13,"Venice Community of Schools","13.709898546750754"
2021-10-13,"West LA Community of Schools","1.0850458974414618"
2021-10-13,"Westchester Community of Schools","19.379844961240309"
2021-10-13,"Wilmington Community of Schools","10.955302366345311"
2021-10-13,"District Wide","7.9263439104126769"
2021-10-14,"Achievement Network Community of Schools","8.1679326962345833"
2021-10-14,"Bell/Cudahy/Maywood Community of Schools","12.536139339188754"
2021-10-14,"Boyle Heights Community of Schools","5.0164036399024807"
